age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41.0,services,divorced,high.school,no,yes,no,cellular,jul,tue,,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32.0,admin.,single,university.degree,no,no,no,cellular,mar,mon,3.0,,0.0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,0
39.0,admin.,divorced,high.school,,no,no,telephone,jun,tue,1.0,999.0,0.0,nonexistent,1.4,94.465,,4.961,5228.1,0
27.0,services,single,high.school,no,no,no,cellular,jul,fri,5.0,6.0,2.0,success,-1.7,94.215,-40.3,0.896,4991.6,1
38.0,blue-collar,single,basic.4y,no,no,no,,may,thu,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
57.0,housemaid,divorced,basic.4y,,yes,yes,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,,4.857,5191.0,0
,blue-collar,married,high.school,no,no,no,telephone,jun,wed,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
39.0,housemaid,,,no,yes,no,cellular,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35.0,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35.0,admin.,married,university.degree,no,,no,telephone,may,thu,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
46.0,blue-collar,,basic.9y,no,no,no,cellular,aug,,1.0,999.0,0.0,nonexistent,,93.444,-36.1,4.97,5228.1,0
30.0,entrepreneur,single,university.degree,no,yes,no,cellular,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,,0
32.0,technician,married,professional.course,no,yes,no,telephone,jun,tue,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27.0,services,single,high.school,no,unknown,unknown,telephone,jul,tue,,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
24.0,admin.,married,high.school,no,no,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26.0,,single,high.school,no,no,no,telephone,jul,thu,5.0,999.0,0.0,,1.4,93.918,-42.7,4.963,5228.1,0
28.0,,married,high.school,no,yes,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32.0,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
43.0,technician,married,professional.course,no,no,yes,cellular,may,mon,2.0,12.0,1.0,success,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
53.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,2.0,999.0,0.0,nonexistent,,93.994,-36.4,4.856,5191.0,0
,technician,married,professional.course,no,no,no,cellular,may,wed,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
30.0,blue-collar,single,basic.9y,no,,no,cellular,,,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.281,5099.1,0
39.0,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50.0,management,divorced,university.degree,,no,no,telephone,apr,mon,6.0,999.0,1.0,failure,-1.8,,-47.1,1.466,,1
26.0,,single,high.school,no,yes,no,,jun,mon,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
34.0,services,divorced,,no,yes,yes,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
35.0,,married,basic.9y,unknown,yes,yes,telephone,jun,thu,,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
39.0,blue-collar,single,unknown,no,yes,yes,,may,fri,3.0,999.0,0.0,nonexistent,,92.893,-46.2,1.25,5099.1,0
40.0,admin.,single,university.degree,no,yes,no,cellular,may,wed,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.27,,0
40.0,self-employed,single,university.degree,unknown,yes,yes,cellular,apr,thu,1.0,2.0,1.0,success,-1.8,93.075,-47.1,1.365,5099.1,1
32.0,admin.,married,university.degree,no,yes,,telephone,may,fri,3.0,999.0,0.0,nonexistent,,93.994,-36.4,4.857,5191.0,0
26.0,student,single,high.school,no,yes,yes,telephone,may,wed,4.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.281,5099.1,0
41.0,technician,single,university.degree,unknown,no,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,,4.857,5191.0,0
32.0,services,single,university.degree,no,yes,no,cellular,sep,thu,1.0,6.0,3.0,success,-1.1,94.199,-37.5,0.884,4963.6,1
33.0,,single,university.degree,,yes,no,cellular,may,fri,5.0,999.0,0.0,nonexistent,-1.8,93.876,-40.0,0.684,,1
34.0,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
47.0,blue-collar,married,basic.9y,no,unknown,unknown,cellular,jun,tue,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,1
54.0,unemployed,,basic.9y,no,no,no,telephone,,wed,1.0,999.0,0.0,nonexistent,,92.893,-46.2,1.27,5099.1,0
34.0,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,1.0,1.0,1.0,success,-1.8,93.075,-47.1,1.479,5099.1,0
34.0,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,1.0,999.0,0.0,,-1.8,92.893,-46.2,1.313,5099.1,0
42.0,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,1.0,,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
44.0,unemployed,married,basic.9y,unknown,no,yes,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53.0,blue-collar,,basic.9y,no,yes,no,telephone,jun,fri,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
24.0,student,married,university.degree,no,no,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,,4.961,5228.1,0
33.0,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular,jul,wed,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31.0,admin.,divorced,high.school,no,,no,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
26.0,self-employed,married,high.school,no,yes,yes,cellular,may,thu,5.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
28.0,technician,married,basic.9y,no,yes,,cellular,may,wed,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.281,,0
25.0,admin.,single,university.degree,no,yes,no,,oct,mon,1.0,999.0,0.0,nonexistent,-3.4,92.431,,0.739,5017.5,0
50.0,services,married,high.school,no,,,cellular,aug,mon,15.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,,5228.1,0
39.0,,married,,no,,no,cellular,apr,fri,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
56.0,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
39.0,admin.,single,high.school,no,yes,no,cellular,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,,5099.1,0
42.0,admin.,married,,no,no,no,telephone,dec,fri,5.0,6.0,1.0,success,-3.0,92.713,-33.0,0.71,5023.5,0
55.0,blue-collar,married,basic.9y,,yes,,cellular,jul,mon,7.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33.0,management,married,basic.4y,no,yes,yes,telephone,may,tue,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1
41.0,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,3.0,,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29.0,unemployed,single,university.degree,no,no,no,telephone,jun,fri,17.0,999.0,0.0,nonexistent,1.4,94.465,,4.959,5228.1,0
36.0,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35.0,admin.,married,high.school,unknown,no,no,telephone,jun,fri,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
40.0,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,1.0,999.0,0.0,nonexistent,,93.994,-36.4,4.857,5191.0,0
28.0,technician,single,professional.course,no,yes,no,cellular,jul,tue,2.0,,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
45.0,,married,professional.course,no,no,no,cellular,aug,wed,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
55.0,blue-collar,married,,no,yes,no,,may,,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
42.0,admin.,married,high.school,no,no,no,cellular,jul,wed,6.0,999.0,0.0,nonexistent,,,-42.7,,5228.1,0
46.0,blue-collar,married,professional.course,no,no,no,cellular,sep,mon,2.0,999.0,0.0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,0
27.0,blue-collar,single,basic.9y,no,no,no,telephone,jun,,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
45.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
43.0,management,married,university.degree,no,no,yes,cellular,may,,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
32.0,admin.,married,professional.course,unknown,yes,no,,jul,tue,7.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
47.0,,married,high.school,no,yes,no,telephone,jun,fri,8.0,999.0,0.0,nonexistent,,94.465,-41.8,4.959,5228.1,0
50.0,blue-collar,married,unknown,unknown,no,no,,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
39.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,1.0,999.0,,nonexistent,-1.8,92.893,,1.313,5099.1,0
32.0,admin.,divorced,,no,yes,no,cellular,nov,thu,1.0,,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
39.0,technician,married,professional.course,no,no,no,cellular,jul,thu,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40.0,technician,,basic.9y,unknown,yes,yes,cellular,nov,mon,1.0,,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,,-42.7,4.962,5228.1,0
42.0,technician,divorced,basic.9y,no,yes,no,cellular,jul,mon,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
38.0,blue-collar,single,high.school,no,no,no,telephone,mar,tue,3.0,6.0,2.0,success,-1.8,93.369,-34.8,0.652,5008.7,1
44.0,services,married,high.school,no,no,no,telephone,may,thu,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.266,5099.1,0
30.0,admin.,divorced,high.school,no,no,no,cellular,nov,wed,1.0,999.0,,nonexistent,,93.2,-42.0,4.12,5195.8,0
46.0,admin.,divorced,professional.course,no,no,yes,,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
26.0,services,divorced,basic.6y,no,no,yes,telephone,may,mon,8.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
41.0,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,1.0,999.0,,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
33.0,admin.,divorced,high.school,no,no,no,telephone,may,,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
40.0,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,3.0,999.0,0.0,,1.1,93.994,-36.4,4.857,5191.0,0
37.0,admin.,married,high.school,unknown,yes,,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
58.0,technician,married,professional.course,no,yes,no,cellular,sep,thu,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0
29.0,admin.,single,university.degree,no,no,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,,0
51.0,,married,basic.9y,unknown,no,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50.0,management,married,university.degree,no,no,no,cellular,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
56.0,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,,4.866,5228.1,0
31.0,services,single,,no,yes,no,cellular,sep,fri,2.0,6.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,1
34.0,unknown,single,university.degree,no,no,no,telephone,oct,wed,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
32.0,technician,married,high.school,no,no,no,cellular,may,fri,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.313,,0
33.0,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
36.0,services,single,high.school,no,no,no,cellular,may,wed,6.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
35.0,services,married,professional.course,unknown,no,no,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29.0,management,single,high.school,no,yes,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38.0,technician,single,professional.course,no,no,no,cellular,apr,,6.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
53.0,,married,university.degree,no,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32.0,admin.,single,high.school,no,yes,no,cellular,may,thu,,,1.0,failure,-1.8,92.893,-46.2,1.266,5099.1,0
31.0,,single,professional.course,no,no,no,cellular,aug,fri,16.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31.0,admin.,single,high.school,no,no,no,,sep,mon,5.0,,3.0,success,-1.1,94.199,-37.5,0.879,4963.6,1
29.0,admin.,single,high.school,no,yes,yes,cellular,may,tue,3.0,999.0,0.0,nonexistent,-1.8,,-46.2,1.291,5099.1,0
32.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,1.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.893,4991.6,0
60.0,housemaid,married,basic.4y,no,,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0
49.0,management,married,university.degree,no,no,no,,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
59.0,unknown,married,unknown,unknown,no,no,telephone,,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
56.0,blue-collar,married,basic.4y,no,yes,no,,jul,thu,5.0,999.0,0.0,nonexistent,,93.918,-42.7,4.962,5228.1,0
28.0,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
29.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,5.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
35.0,unemployed,married,professional.course,no,yes,no,cellular,apr,,1.0,,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
,admin.,married,university.degree,no,no,no,telephone,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
29.0,admin.,single,,no,no,no,cellular,aug,fri,1.0,999.0,2.0,failure,-2.9,92.201,-31.4,0.881,5076.2,0
36.0,admin.,married,professional.course,,,no,cellular,,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,,,5228.1,0
61.0,admin.,married,unknown,no,no,no,cellular,may,thu,3.0,9.0,2.0,success,-1.8,,-40.0,0.699,5008.7,1
84.0,retired,divorced,basic.4y,unknown,yes,yes,cellular,oct,mon,4.0,3.0,1.0,success,-1.1,94.601,-49.5,1.0,4963.6,0
59.0,services,,high.school,no,no,no,telephone,jun,thu,,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
41.0,,divorced,high.school,unknown,yes,no,cellular,jul,tue,2.0,999.0,,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
22.0,technician,single,university.degree,no,,no,cellular,jun,fri,4.0,999.0,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,1
25.0,entrepreneur,single,basic.9y,no,no,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
58.0,retired,married,university.degree,no,no,yes,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
27.0,blue-collar,single,basic.4y,no,no,no,,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
39.0,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,2.0,,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
35.0,blue-collar,married,basic.4y,no,,no,cellular,jul,wed,8.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
54.0,retired,divorced,professional.course,no,no,no,telephone,may,mon,3.0,999.0,0.0,nonexistent,,93.994,-36.4,4.857,5191.0,0
28.0,,married,basic.9y,no,no,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
40.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,,999.0,0.0,nonexistent,1.4,93.444,-36.1,,5228.1,0
36.0,admin.,married,university.degree,no,yes,no,cellular,jul,wed,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
48.0,technician,married,professional.course,no,no,no,telephone,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
33.0,blue-collar,married,basic.9y,no,,no,cellular,may,mon,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
44.0,self-employed,married,professional.course,no,unknown,unknown,cellular,aug,fri,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
45.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
38.0,blue-collar,,basic.9y,no,no,no,cellular,,fri,,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
52.0,services,single,high.school,no,yes,no,telephone,jun,wed,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
49.0,services,divorced,basic.9y,no,yes,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
52.0,blue-collar,married,unknown,unknown,yes,no,cellular,jul,fri,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
57.0,housemaid,married,university.degree,no,yes,no,cellular,,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
29.0,self-employed,married,basic.6y,unknown,no,no,telephone,jun,fri,11.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
24.0,technician,single,basic.9y,no,no,no,telephone,jun,fri,3.0,999.0,0.0,,1.4,,,4.947,,0
33.0,services,single,professional.course,no,no,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
62.0,retired,married,professional.course,no,yes,yes,,aug,fri,2.0,999.0,1.0,failure,-2.9,92.201,-31.4,0.825,5076.2,1
26.0,management,single,university.degree,no,yes,no,cellular,jun,,2.0,999.0,0.0,nonexistent,-2.9,92.963,,1.268,5076.2,0
53.0,self-employed,married,university.degree,,no,no,telephone,,fri,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32.0,admin.,single,university.degree,no,no,no,cellular,oct,fri,2.0,6.0,1.0,success,-3.4,92.431,-26.9,0.739,5017.5,0
30.0,blue-collar,married,basic.9y,no,no,no,,jul,,2.0,,0.0,nonexistent,1.4,,-42.7,4.962,5228.1,1
31.0,student,single,unknown,no,,no,telephone,sep,mon,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0
54.0,admin.,married,high.school,no,,no,telephone,may,wed,2.0,999.0,,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
34.0,,married,university.degree,no,yes,yes,cellular,jul,mon,7.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36.0,,single,university.degree,no,yes,no,cellular,jul,thu,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
36.0,blue-collar,married,,no,yes,no,,jul,mon,5.0,999.0,0.0,nonexistent,,93.918,-42.7,4.962,5228.1,0
43.0,services,divorced,,no,yes,no,cellular,may,mon,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
43.0,unemployed,divorced,basic.9y,no,yes,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34.0,admin.,married,university.degree,no,no,no,,may,,4.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.27,5099.1,0
,technician,married,university.degree,unknown,yes,no,cellular,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32.0,admin.,married,university.degree,unknown,no,,cellular,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
34.0,unemployed,married,university.degree,unknown,yes,no,,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,,5228.1,0
,admin.,single,university.degree,no,no,no,cellular,aug,thu,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
45.0,admin.,married,university.degree,no,yes,no,cellular,may,mon,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
26.0,admin.,single,unknown,no,no,yes,cellular,jul,mon,,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
,,divorced,,no,yes,no,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,,-42.0,4.191,,0
60.0,retired,married,,unknown,yes,no,telephone,may,fri,6.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
36.0,blue-collar,married,high.school,no,yes,no,cellular,jul,wed,11.0,999.0,0.0,nonexistent,1.4,93.918,,4.963,5228.1,0
27.0,admin.,single,basic.9y,no,yes,no,telephone,may,wed,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
50.0,unemployed,married,,no,no,no,cellular,jul,thu,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
38.0,blue-collar,single,university.degree,no,no,no,cellular,jul,wed,,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,2.0,999.0,0.0,nonexistent,,93.444,-36.1,4.968,5228.1,0
,technician,married,professional.course,no,no,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
34.0,admin.,single,high.school,no,yes,no,telephone,jun,fri,16.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29.0,blue-collar,single,basic.6y,no,,no,telephone,may,wed,1.0,,0.0,nonexistent,1.1,93.994,-36.4,4.858,,0
44.0,technician,married,professional.course,no,yes,,cellular,aug,wed,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
53.0,,married,basic.4y,unknown,no,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
35.0,blue-collar,married,basic.9y,no,no,no,,may,wed,2.0,999.0,,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
29.0,admin.,married,high.school,no,no,no,telephone,may,fri,2.0,999.0,0.0,nonexistent,1.1,93.994,,,5191.0,0
50.0,technician,single,university.degree,no,no,no,cellular,jul,,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
22.0,technician,single,,no,no,no,cellular,may,tue,1.0,3.0,1.0,success,-1.8,92.893,-46.2,1.266,5099.1,1
37.0,technician,,professional.course,no,yes,no,cellular,aug,wed,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39.0,management,married,university.degree,no,no,no,cellular,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
39.0,blue-collar,married,basic.9y,no,no,no,telephone,oct,fri,1.0,999.0,0.0,nonexistent,-0.1,,-40.4,5.045,5195.8,1
,blue-collar,married,basic.9y,no,,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
46.0,admin.,married,university.degree,unknown,no,yes,cellular,aug,,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32.0,admin.,divorced,high.school,no,yes,,cellular,may,tue,1.0,999.0,0.0,nonexistent,,92.893,-46.2,1.344,5099.1,0
66.0,retired,married,basic.4y,no,yes,no,cellular,mar,tue,1.0,6.0,1.0,success,-1.8,93.369,,0.655,,1
27.0,admin.,single,unknown,no,yes,no,telephone,jul,tue,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,1
24.0,student,single,high.school,no,no,no,cellular,jun,tue,1.0,999.0,1.0,failure,-1.7,94.055,-39.8,0.737,4991.6,0
